Name,Time
NoActions,12:52:48
NoActions,12:52:48
NoActions,12:52:48
NoActions,12:52:48
NoActions,12:52:48
NoActions,12:52:48
NoActions,12:52:48
NoActions,12:52:48
NoActions,12:52:48
NoActions,12:52:48
NoActions,12:52:48
NoActions,12:52:48
NoActions,12:52:48
NoActions,12:52:48
NoActions,12:52:48
NoActions,12:52:48
NoActions,12:52:48
NoActions,12:52:48
NoActions,12:52:48
NoActions,12:52:48
NoActions,12:52:48
NoActions,12:52:48
TurningLeft,12:52:48
TurningLeft,12:52:49
TurningLeft,12:52:49
TurningLeft,12:52:49
TurningLeft,12:52:49
TurningLeft,12:52:49
TurningLeft,12:52:50
TurningLeft,12:52:50
NoActions,12:52:50
NoActions,12:52:50
NoActions,12:52:50
NoActions,12:52:50
NoActions,12:52:50
NoActions,12:52:50
NoActions,12:52:50
NoActions,12:52:50
NoActions,12:52:50
NoActions,12:52:50
NoActions,12:52:50
NoActions,12:52:50
NoActions,12:52:50
NoActions,12:52:50
NoActions,12:52:50
NoActions,12:52:50
NoActions,12:52:50
NoActions,12:52:50
NoActions,12:52:50
NoActions,12:52:50
NoActions,12:52:50
NoActions,12:52:50
NoActions,12:52:50
NoActions,12:52:50
NoActions,12:52:51
NoActions,12:52:51
NoActions,12:52:51
NoActions,12:52:51
NoActions,12:52:51
NoActions,12:52:51
TurningLeft,12:52:51
TurningLeft,12:52:51
TurningLeft,12:52:51
TurningLeft,12:52:51
TurningLeft,12:52:52
TurningLeft,12:52:52
TurningLeft,12:52:52
NoActions,12:52:52
NoActions,12:52:52
NoActions,12:52:52
NoActions,12:52:52
NoActions,12:52:52
NoActions,12:52:52
NoActions,12:52:52
NoActions,12:52:52
NoActions,12:52:52
NoActions,12:52:52
NoActions,12:52:52
NoActions,12:52:52
TurningRight,12:52:52
TurningRight,12:52:52
TurningRight,12:52:52
TurningRight,12:52:52
TurningRight,12:52:52
TurningRight,12:52:52
TurningRight,12:52:52
TurningRight,12:52:52
TurningRight,12:52:52
TurningRight,12:52:52
TurningRight,12:52:52
TurningRight,12:52:52
TurningRight,12:52:52
TurningRight,12:52:52
TurningRight,12:52:52
TurningRight,12:52:52
TurningRight,12:52:52
TurningRight,12:52:52
TurningRight,12:52:52
TurningRight,12:52:52
TurningRight,12:52:52
TurningRight,12:52:52
TurningRight,12:52:52
TurningRight,12:52:52
TurningRight,12:52:52
TurningRight,12:52:52
TurningRight,12:52:52
TurningRight,12:52:52
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
TurningRight,12:52:53
NoActions,12:52:53
NoActions,12:52:53
NoActions,12:52:53
NoActions,12:52:53
NoActions,12:52:53
NoActions,12:52:53
TurningLeft,12:52:53
TurningLeft,12:52:54
TurningLeft,12:52:54
TurningLeft,12:52:54
TurningLeft,12:52:54
NoActions,12:52:54
NoActions,12:52:54
NoActions,12:52:54
NoActions,12:52:54
NoActions,12:52:54
NoActions,12:52:54
TurningLeft,12:52:55
NoActions,12:52:55
NoActions,12:52:55
NoActions,12:52:55
NoActions,12:52:55
NoActions,12:52:55
NoActions,12:52:55
NoActions,12:52:55
NoActions,12:52:55
NoActions,12:52:55
NoActions,12:52:55
NoActions,12:52:55
NoActions,12:52:55
NoActions,12:52:55
NoActions,12:52:55
NoActions,12:52:55
NoActions,12:52:55
NoActions,12:52:55
NoActions,12:52:55
NoActions,12:52:55
NoActions,12:52:55
NoActions,12:52:55
NoActions,12:52:55
NoActions,12:52:55
NoActions,12:52:55
NoActions,12:52:55
NoActions,12:52:55
NoActions,12:52:55
NoActions,12:52:55
NoActions,12:52:55
NoActions,12:52:55
TurningLeft,12:52:56
NoActions,12:52:56
NoActions,12:52:56
NoActions,12:52:56
NoActions,12:52:56
NoActions,12:52:56
NoActions,12:52:56
NoActions,12:52:56
NoActions,12:52:56
NoActions,12:52:56
NoActions,12:52:56
NoActions,12:52:56
NoActions,12:52:56
TurningLeft,12:52:56
TurningLeft,12:52:56
TurningLeft,12:52:57
TurningLeft,12:52:57
TurningLeft,12:52:57
TurningLeft,12:52:57
TurningLeft,12:52:57
TurningLeft,12:52:57
TurningLeft,12:52:58
TurningLeft,12:52:58
TurningLeft,12:52:58
TurningLeft,12:52:58
TurningLeft,12:52:58
TurningLeft,12:52:59
TurningLeft,12:52:59
TurningLeft,12:52:59
TurningLeft,12:52:59
TurningLeft,12:52:59
TurningLeft,12:53:00
TurningLeft,12:53:00
TurningLeft,12:53:00
TurningLeft,12:53:00
TurningLeft,12:53:00
TurningLeft,12:53:01
TurningLeft,12:53:01
TurningLeft,12:53:01
TurningLeft,12:53:01
TurningLeft,12:53:01
TurningLeft,12:53:01
TurningLeft,12:53:02
TurningLeft,12:53:02
TurningLeft,12:53:02
TurningLeft,12:53:02
NoActions,12:53:02
NoActions,12:53:02
NoActions,12:53:02
NoActions,12:53:02
NoActions,12:53:02
NoActions,12:53:02
TurningLeft,12:53:03
NoActions,12:53:03
NoActions,12:53:03
NoActions,12:53:03
NoActions,12:53:03
NoActions,12:53:03
NoActions,12:53:03
TurningLeft,12:53:03
TurningLeft,12:53:03
TurningLeft,12:53:03
TurningLeft,12:53:04
NoActions,12:53:04
NoActions,12:53:04
NoActions,12:53:04
NoActions,12:53:04
NoActions,12:53:04
NoActions,12:53:04
NoActions,12:53:04
NoActions,12:53:04
NoActions,12:53:04
NoActions,12:53:04
NoActions,12:53:04
NoActions,12:53:04
NoActions,12:53:04
NoActions,12:53:04
NoActions,12:53:04
NoActions,12:53:04
NoActions,12:53:04
NoActions,12:53:04
TurningLeft,12:53:04
TurningLeft,12:53:05
TurningLeft,12:53:05
TurningLeft,12:53:05
TurningLeft,12:53:05
TurningLeft,12:53:05
NoActions,12:53:05
NoActions,12:53:05
NoActions,12:53:05
NoActions,12:53:05
NoActions,12:53:05
NoActions,12:53:05
TurningLeft,12:53:06
TurningLeft,12:53:06
TurningLeft,12:53:06
TurningLeft,12:53:06
TurningLeft,12:53:06
TurningLeft,12:53:07
TurningLeft,12:53:07
TurningLeft,12:53:07
TurningLeft,12:53:07
TurningLeft,12:53:07
TurningLeft,12:53:08
TurningLeft,12:53:08
TurningLeft,12:53:08
TurningLeft,12:53:08
NoActions,12:53:08
NoActions,12:53:08
NoActions,12:53:08
NoActions,12:53:08
NoActions,12:53:08
NoActions,12:53:08
NoActions,12:53:08
NoActions,12:53:08
NoActions,12:53:08
NoActions,12:53:08
NoActions,12:53:08
NoActions,12:53:08
TurningLeft,12:53:09
TurningLeft,12:53:09
TurningLeft,12:53:09
TurningLeft,12:53:09
TurningLeft,12:53:09
TurningLeft,12:53:09
TurningLeft,12:53:10
TurningLeft,12:53:10
TurningLeft,12:53:10
TurningLeft,12:53:10
TurningLeft,12:53:10
TurningLeft,12:53:11
TurningLeft,12:53:11
TurningLeft,12:53:11
TurningLeft,12:53:11
TurningLeft,12:53:11
TurningLeft,12:53:12
TurningLeft,12:53:12
TurningLeft,12:53:12
TurningLeft,12:53:12
TurningLeft,12:53:12
TurningLeft,12:53:13
NoActions,12:53:13
NoActions,12:53:13
NoActions,12:53:13
NoActions,12:53:13
NoActions,12:53:13
NoActions,12:53:13
TurningLeft,12:53:13
NoActions,12:53:13
NoActions,12:53:13
NoActions,12:53:13
NoActions,12:53:13
NoActions,12:53:13
NoActions,12:53:13
TurningLeft,12:53:13
TurningLeft,12:53:13
NoActions,12:53:14
NoActions,12:53:14
NoActions,12:53:14
NoActions,12:53:14
NoActions,12:53:14
NoActions,12:53:14
TurningLeft,12:53:14
NoActions,12:53:14
NoActions,12:53:14
NoActions,12:53:14
NoActions,12:53:14
NoActions,12:53:14
NoActions,12:53:14
TurningLeft,12:53:14
TurningLeft,12:53:14
NoActions,12:53:15
NoActions,12:53:15
NoActions,12:53:15
NoActions,12:53:15
NoActions,12:53:15
NoActions,12:53:15
NoActions,12:53:15
NoActions,12:53:15
NoActions,12:53:15
NoActions,12:53:15
NoActions,12:53:15
NoActions,12:53:15
TurningLeft,12:53:15
NoActions,12:53:15
NoActions,12:53:15
NoActions,12:53:15
NoActions,12:53:15
NoActions,12:53:15
NoActions,12:53:15
TurningLeft,12:53:15
TurningLeft,12:53:16
TurningLeft,12:53:16
TurningLeft,12:53:16
TurningLeft,12:53:16
TurningLeft,12:53:16
NoActions,12:53:17
NoActions,12:53:17
NoActions,12:53:17
NoActions,12:53:17
NoActions,12:53:17
NoActions,12:53:17
NoActions,12:53:17
NoActions,12:53:17
NoActions,12:53:17
NoActions,12:53:17
NoActions,12:53:17
NoActions,12:53:17
NoActions,12:53:17
NoActions,12:53:17
NoActions,12:53:17
NoActions,12:53:17
NoActions,12:53:17
NoActions,12:53:17
NoActions,12:53:17
NoActions,12:53:17
NoActions,12:53:17
NoActions,12:53:17
NoActions,12:53:17
NoActions,12:53:17
NoActions,12:53:17
NoActions,12:53:17
NoActions,12:53:17
NoActions,12:53:17
NoActions,12:53:17
NoActions,12:53:17
NoActions,12:53:17
NoActions,12:53:17
NoActions,12:53:17
NoActions,12:53:17
NoActions,12:53:17
NoActions,12:53:17
NoActions,12:53:18
NoActions,12:53:18
NoActions,12:53:18
NoActions,12:53:18
NoActions,12:53:18
NoActions,12:53:18
NoActions,12:53:18
NoActions,12:53:18
NoActions,12:53:18
NoActions,12:53:18
NoActions,12:53:18
NoActions,12:53:18
NoActions,12:53:18
NoActions,12:53:18
NoActions,12:53:18
NoActions,12:53:18
NoActions,12:53:18
NoActions,12:53:18
NoActions,12:53:18
NoActions,12:53:18
NoActions,12:53:18
NoActions,12:53:18
NoActions,12:53:18
NoActions,12:53:18
NoActions,12:53:18
NoActions,12:53:18
NoActions,12:53:18
NoActions,12:53:18
NoActions,12:53:18
NoActions,12:53:18
TurningLeft,12:53:19
TurningLeft,12:53:19
TurningLeft,12:53:19
TurningLeft,12:53:19
NoActions,12:53:19
NoActions,12:53:19
NoActions,12:53:19
NoActions,12:53:19
NoActions,12:53:19
NoActions,12:53:19
TurningLeft,12:53:19
TurningLeft,12:53:20
TurningLeft,12:53:20
NoActions,12:53:20
NoActions,12:53:20
NoActions,12:53:20
NoActions,12:53:20
NoActions,12:53:20
NoActions,12:53:20
NoActions,12:53:20
NoActions,12:53:20
NoActions,12:53:20
NoActions,12:53:20
NoActions,12:53:20
NoActions,12:53:20
TurningLeft,12:53:20
TurningLeft,12:53:21
TurningLeft,12:53:21
TurningLeft,12:53:21
TurningLeft,12:53:21
TurningLeft,12:53:21
TurningLeft,12:53:22
TurningLeft,16:05:46
NoActions,16:14:34
NoActions,16:14:34
NoActions,16:14:34
NoActions,16:14:34
NoActions,16:14:34
NoActions,16:14:34
TurningLeft,16:14:34
NoActions,16:14:34
NoActions,16:14:34
NoActions,16:14:34
NoActions,16:14:34
NoActions,16:14:34
NoActions,16:14:34
TurningLeft,16:14:35
NoActions,16:14:35
NoActions,16:14:35
NoActions,16:14:35
NoActions,16:14:35
NoActions,16:14:35
NoActions,16:14:35
NoActions,16:14:35
NoActions,16:14:35
NoActions,16:14:35
NoActions,16:14:35
NoActions,16:14:35
NoActions,16:14:35
NoActions,16:14:35
NoActions,16:14:35
NoActions,16:14:35
NoActions,16:14:35
NoActions,16:14:35
NoActions,16:14:35
TurningLeft,16:14:35
NoActions,16:14:35
NoActions,16:14:35
NoActions,16:14:35
NoActions,16:14:35
NoActions,16:14:35
NoActions,16:14:35
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:36
NoActions,16:14:37
NoActions,16:14:37
NoActions,16:14:37
NoActions,16:14:37
NoActions,16:14:37
NoActions,16:14:37
TurningLeft,16:14:37
TurningLeft,16:14:37
TurningLeft,16:14:37
NoActions,16:14:37
NoActions,16:14:37
NoActions,16:14:37
NoActions,16:14:37
NoActions,16:14:37
NoActions,16:14:37
NoActions,16:14:37
NoActions,16:14:37
NoActions,16:14:37
NoActions,16:14:37
NoActions,16:14:37
NoActions,16:14:37
TurningLeft,16:14:38
TurningLeft,16:14:38
TurningLeft,16:14:38
NoActions,16:14:38
NoActions,16:14:38
NoActions,16:14:38
NoActions,16:14:38
NoActions,16:14:38
NoActions,16:14:38
TurningLeft,16:14:38
TurningLeft,16:14:38
TurningLeft,16:14:39
TurningLeft,16:14:39
TurningLeft,16:14:39
TurningLeft,16:14:39
TurningLeft,16:14:39
TurningLeft,16:16:08
TurningLeft,16:16:08
TurningLeft,16:16:08
TurningLeft,16:16:09
TurningLeft,16:16:09
NoActions,16:16:09
NoActions,16:16:09
NoActions,16:16:09
NoActions,16:16:09
NoActions,16:16:09
NoActions,16:16:09
NoActions,16:16:09
NoActions,16:16:09
NoActions,16:16:09
NoActions,16:16:09
NoActions,16:16:09
NoActions,16:16:09
NoActions,16:16:09
NoActions,16:16:09
NoActions,16:16:09
NoActions,16:16:09
NoActions,16:16:09
NoActions,16:16:09
NoActions,16:16:09
NoActions,16:16:09
NoActions,16:16:09
NoActions,16:16:09
NoActions,16:16:09
NoActions,16:16:09
NoActions,16:16:10
NoActions,16:16:10
NoActions,16:16:10
NoActions,16:16:10
NoActions,16:16:10
NoActions,16:16:10
NoActions,16:16:10
NoActions,16:16:10
NoActions,16:16:10
NoActions,16:16:10
NoActions,16:16:10
NoActions,16:16:10
NoActions,16:16:10
NoActions,16:16:10
NoActions,16:16:10
NoActions,16:16:10
NoActions,16:16:10
NoActions,16:16:10
NoActions,16:16:10
NoActions,16:16:10
NoActions,16:16:10
NoActions,16:16:10
NoActions,16:16:10
NoActions,16:16:10
TurningLeft,16:16:10
NoActions,16:16:10
NoActions,16:16:10
NoActions,16:16:10
NoActions,16:16:10
NoActions,16:16:10
NoActions,16:16:10
NoActions,16:16:10
NoActions,16:16:10
NoActions,16:16:10
NoActions,16:16:10
NoActions,16:16:10
NoActions,16:16:10
NoActions,16:16:11
NoActions,16:16:11
NoActions,16:16:11
NoActions,16:16:11
NoActions,16:16:11
NoActions,16:16:11
NoActions,16:16:11
NoActions,16:16:11
NoActions,16:16:11
NoActions,16:16:11
NoActions,16:16:11
NoActions,16:16:11
NoActions,16:16:11
NoActions,16:16:11
NoActions,16:16:11
NoActions,16:16:11
NoActions,16:16:11
NoActions,16:16:11
TurningLeft,16:16:11
TurningLeft,16:16:11
NoActions,16:16:11
NoActions,16:16:11
NoActions,16:16:11
NoActions,16:16:11
NoActions,16:16:11
NoActions,16:16:11
NoActions,16:24:41
NoActions,16:24:41
NoActions,16:24:41
NoActions,16:24:41
NoActions,16:24:41
NoActions,16:24:41
TurningLeft,16:24:41
TurningLeft,16:24:42
TurningLeft,16:24:42
TurningLeft,16:24:42
TurningLeft,16:24:42
TurningLeft,16:24:42
TurningLeft,16:24:42
TurningLeft,16:24:43
TurningLeft,16:24:43
TurningLeft,16:24:43
TurningLeft,16:24:43
TurningLeft,16:24:43
TurningLeft,16:24:43
TurningLeft,16:24:43
TurningLeft,16:24:44
TurningLeft,16:24:44
TurningLeft,16:24:44
TurningLeft,16:24:44
TurningLeft,16:24:44
TurningLeft,16:24:44
TurningLeft,16:24:45
TurningLeft,16:24:45
TurningLeft,16:24:45
TurningLeft,16:24:45
TurningLeft,16:24:45
TurningLeft,16:24:45
TurningLeft,16:24:46
TurningLeft,16:24:46
TurningLeft,16:24:46
TurningLeft,16:24:46
TurningLeft,16:24:46
TurningLeft,16:24:46
TurningLeft,16:24:47
NoActions,16:24:47
NoActions,16:24:47
NoActions,16:24:47
NoActions,16:24:47
NoActions,16:24:47
NoActions,16:24:47
TurningLeft,16:24:47
TurningLeft,16:24:47
TurningLeft,16:24:47
NoActions,16:24:47
NoActions,16:24:47
NoActions,16:24:47
NoActions,16:24:47
NoActions,16:24:47
NoActions,16:24:47
TurningLeft,16:24:48
TurningLeft,16:24:48
TurningLeft,16:24:48
TurningLeft,16:24:48
TurningLeft,16:24:48
TurningLeft,16:24:48
TurningLeft,16:24:49
TurningLeft,16:24:49
TurningLeft,16:24:49
TurningLeft,16:24:49
NoActions,16:24:49
NoActions,16:24:49
NoActions,16:24:49
NoActions,16:24:49
NoActions,16:24:49
NoActions,16:24:49
TurningLeft,16:24:50
TurningLeft,16:24:50
TurningLeft,16:24:50
NoActions,16:24:50
NoActions,16:24:50
NoActions,16:24:50
NoActions,16:24:50
NoActions,16:24:50
NoActions,16:24:50
NoActions,16:24:50
NoActions,16:24:50
NoActions,16:24:50
NoActions,16:24:50
NoActions,16:24:50
NoActions,16:24:50
TurningLeft,16:24:50
TurningLeft,16:24:51
TurningLeft,16:24:51
TurningLeft,16:24:51
TurningLeft,16:24:51
TurningLeft,16:24:51
NoActions,18:26:18
NoActions,18:26:18
NoActions,18:26:18
NoActions,18:26:18
NoActions,18:26:18
NoActions,18:26:18
NoActions,18:26:18
NoActions,18:26:18
NoActions,18:26:18
NoActions,18:26:18
NoActions,18:26:18
NoActions,18:26:18
TurningLeft,18:26:19
TurningLeft,18:26:58
TurningLeft,18:26:58
TurningLeft,18:26:58
TurningLeft,18:26:59
TurningLeft,18:26:59
TurningLeft,18:26:59
TurningLeft,18:26:59
TurningLeft,18:27:00
TurningLeft,18:27:00
TurningLeft,18:27:00
TurningLeft,18:27:01
TurningLeft,18:27:01
TurningLeft,18:27:01
TurningLeft,18:27:01
TurningLeft,18:27:02
TurningLeft,18:27:02
TurningLeft,18:27:02
TurningLeft,18:27:03
TurningLeft,18:27:03
TurningLeft,18:27:03
TurningLeft,18:27:03
TurningLeft,18:27:04
TurningLeft,18:27:04
TurningLeft,18:27:04
TurningLeft,18:27:04
TurningLeft,18:27:04
TurningLeft,18:27:05
TurningLeft,18:27:05
TurningLeft,18:27:05
TurningLeft,18:27:06
TurningLeft,18:27:06
TurningLeft,18:27:06
TurningLeft,18:27:06
NoActions,18:27:07
NoActions,18:27:07
NoActions,18:27:07
NoActions,18:27:07
NoActions,18:27:07
NoActions,18:27:07
NoActions,18:27:07
NoActions,18:27:07
NoActions,18:27:07
NoActions,18:27:07
NoActions,18:27:07
NoActions,18:27:07
NoActions,18:27:07
NoActions,18:27:07
NoActions,18:27:07
NoActions,18:27:07
NoActions,18:27:07
NoActions,18:27:07
NoActions,18:27:07
NoActions,18:27:07
NoActions,18:27:07
NoActions,18:27:07
NoActions,18:27:07
NoActions,18:27:07
TurningLeft,18:27:08
TurningLeft,18:27:08
TurningLeft,18:27:08
TurningLeft,18:27:08
TurningLeft,18:27:09
NoActions,18:27:09
NoActions,18:27:09
NoActions,18:27:09
NoActions,18:27:09
NoActions,18:27:09
NoActions,18:27:09
NoActions,18:27:09
NoActions,18:27:09
NoActions,18:27:09
NoActions,18:27:09
NoActions,18:27:09
NoActions,18:27:09
NoActions,18:27:09
NoActions,18:27:09
NoActions,18:27:09
NoActions,18:27:09
NoActions,18:27:09
NoActions,18:27:09
NoActions,18:27:09
NoActions,18:27:09
NoActions,18:27:09
NoActions,18:27:09
NoActions,18:27:09
NoActions,18:27:09
NoActions,18:27:10
NoActions,18:27:10
NoActions,18:27:10
NoActions,18:27:10
NoActions,18:27:10
NoActions,18:27:10
NoActions,18:27:10
NoActions,18:27:10
NoActions,18:27:10
NoActions,18:27:10
NoActions,18:27:10
NoActions,18:27:10
TurningLeft,18:27:10
TurningLeft,18:27:10
TurningLeft,18:27:11
TurningLeft,18:27:11
TurningLeft,18:27:11
TurningLeft,18:27:11
NoActions,18:27:12
NoActions,18:27:12
NoActions,18:27:12
NoActions,18:27:12
NoActions,18:27:12
NoActions,18:27:12
NoActions,18:27:12
NoActions,18:27:12
NoActions,18:27:12
NoActions,18:27:12
NoActions,18:27:12
NoActions,18:27:12
TurningLeft,18:27:12
TurningLeft,18:27:13
TurningLeft,18:27:13
TurningLeft,18:27:13
TurningLeft,18:27:14
TurningLeft,18:27:14
TurningLeft,18:27:14
TurningLeft,18:27:14
TurningLeft,18:27:15
TurningLeft,18:27:15
TurningLeft,18:27:15
TurningLeft,18:27:16
TurningLeft,18:27:16
TurningLeft,18:27:16
TurningLeft,18:27:17
NoActions,18:27:17
NoActions,18:27:17
NoActions,18:27:17
NoActions,18:27:17
NoActions,18:27:17
NoActions,18:27:17
NoActions,18:27:17
NoActions,18:27:17
NoActions,18:27:17
NoActions,18:27:17
NoActions,18:27:17
NoActions,18:27:17
TurningLeft,18:27:17
TurningLeft,18:27:18
TurningLeft,18:27:18
TurningLeft,18:27:18
TurningLeft,18:27:18
TurningLeft,18:27:18
TurningLeft,18:27:19
TurningLeft,18:27:19
TurningLeft,18:27:19
TurningLeft,18:27:19
TurningLeft,18:27:20
TurningLeft,18:27:20
TurningLeft,18:27:20
TurningLeft,18:27:21
TurningLeft,18:27:21
TurningLeft,18:27:21
TurningLeft,18:27:22
TurningLeft,18:27:22
TurningLeft,18:27:22
TurningLeft,18:27:23
TurningLeft,18:27:23
TurningLeft,18:27:23
TurningLeft,18:27:23
TurningLeft,18:27:24
TurningLeft,18:27:24
TurningLeft,18:27:24
NoActions,18:51:03
NoActions,18:51:03
NoActions,18:51:03
NoActions,18:51:03
NoActions,18:51:03
NoActions,18:51:03
TurningLeft,18:51:03
TurningLeft,18:51:03
TurningLeft,18:51:03
TurningLeft,18:51:04
TurningLeft,18:51:04
TurningLeft,18:51:04
TurningLeft,18:51:04
TurningLeft,18:51:04
TurningLeft,18:51:04
TurningLeft,18:51:05
TurningLeft,18:51:05
TurningLeft,18:51:05
TurningLeft,18:51:05
TurningLeft,18:51:05
TurningLeft,18:51:05
TurningLeft,18:51:06
TurningLeft,18:51:06
TurningLeft,18:51:06
TurningLeft,18:51:06
TurningLeft,18:51:07
TurningLeft,18:51:07
TurningLeft,18:51:07
TurningLeft,18:51:07
TurningLeft,18:51:07
TurningLeft,18:51:08
TurningLeft,18:51:08
TurningLeft,18:51:08
TurningLeft,18:51:08
TurningLeft,18:51:08
TurningLeft,18:51:09
TurningLeft,18:51:09
TurningLeft,18:51:09
TurningLeft,18:51:09
TurningLeft,18:51:10
TurningLeft,18:51:10
TurningLeft,18:51:10
TurningLeft,18:51:10
TurningLeft,18:51:10
TurningLeft,18:51:11
TurningLeft,18:51:11
TurningLeft,18:51:11
TurningLeft,18:51:11
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningRight,21:07:01
TurningLeft,21:07:01
TurningLeft,21:07:01
TurningLeft,21:07:02
TurningLeft,21:07:02
TurningLeft,21:07:02
TurningLeft,21:07:02
TurningLeft,21:07:02
TurningLeft,21:32:33
TurningLeft,21:32:33
TurningLeft,21:32:33
TurningLeft,21:32:33
TurningLeft,21:32:34
TurningLeft,21:32:34
TurningLeft,21:32:34
TurningLeft,21:32:34
TurningLeft,21:32:34
TurningLeft,21:32:35
TurningLeft,21:32:35
TurningLeft,21:32:35
TurningLeft,21:32:35
TurningLeft,21:32:35
TurningLeft,21:32:35
TurningLeft,21:32:36
TurningLeft,21:32:36
TurningLeft,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
TurningRight,21:32:36
